TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS
15325,2023-05-23 13:31:58,22,99,12.81,12317518,142
15326,2023-05-23 13:42:02,38,78,22.05,12318122,142
15327,2023-05-23 13:55:19,89,24,39.34,12318919,142
15328,2023-05-23 13:57:07,49,26,9.28,12319027,142
15329,2023-05-23 14:13:02,38,93,12.66,12319982,142
15330,2023-05-23 14:15:18,28,88,43.87,12320118,142
15331,2023-05-23 14:23:09,28,17,106.91,12320589,142
15332,2023-05-23 14:29:56,89,24,42.62,12320996,142
15333,2023-05-23 14:41:17,76,47,20.26,12321677,142
15334,2023-05-23 14:57:04,9,84,78.48,12322624,142
15335,2023-05-23 14:57:35,40,31,106.36,12322655,142
15336,2023-05-23 15:24:20,88,4,72.38,12324260,142
15337,2023-05-23 15:33:22,89,24,16.58,12324802,142
15338,2023-05-23 15:36:39,33,64,55.3,12324999,142
15339,2023-05-23 15:41:28,22,65,44.34,12325288,142
15340,2023-05-23 15:44:56,25,88,81.04,12325496,142
15341,2023-05-23 15:44:57,90,14,13.04,12325497,142
15342,2023-05-23 15:54:26,22,99,60.44,12326066,142
15343,2023-05-23 16:18:10,94,10,50.97,12327490,142
15344,2023-05-23 16:18:40,43,82,120.13,12327520,142
15345,2023-05-23 16:25:38,9,84,130.07,12327938,142
15346,2023-05-23 16:26:50,35,38,49.35,12328010,142
15347,2023-05-23 16:38:13,37,54,2.34,12328693,142
15348,2023-05-23 16:45:52,60,35,21.15,12329152,142
15349,2023-05-23 16:47:48,37,54,10.47,12329268,142
15350,2023-05-23 16:54:59,78,71,51.21,12329699,142
15351,2023-05-23 17:19:01,81,80,124.89,12331141,142
15352,2023-05-23 17:19:55,88,4,64.54,12331195,142
15353,2023-05-23 17:23:45,41,79,8.73,12331425,142
15354,2023-05-23 17:29:49,79,8,73.33,12331789,142
15355,2023-05-23 17:58:40,29,62,134.86,12333520,142
15356,2023-05-23 18:20:53,90,14,35.28,12334853,142
15357,2023-05-23 18:38:14,32,17,55.42,12335894,142
15358,2023-05-23 18:38:41,55,81,22.62,12335921,142
15359,2023-05-23 18:49:16,67,83,72.6,12336556,142
15360,2023-05-23 18:50:57,31,8,3.97,12336657,142
15361,2023-05-23 18:51:48,86,91,42.18,12336708,142
15362,2023-05-23 19:08:45,40,31,53.23,12337725,142
15363,2023-05-23 19:09:00,38,93,18.56,12337740,142
15364,2023-05-23 19:09:11,81,80,109.85,12337751,142
15365,2023-05-23 19:43:27,8,46,10.54,12339807,142
15366,2023-05-23 19:56:55,80,24,4.27,12340615,142
15367,2023-05-23 20:33:09,89,24,80.77,12342789,142
15368,2023-05-23 20:35:23,89,24,48.34,12342923,142
15369,2023-05-23 21:04:25,1,5,52.6,12344665,142
15370,2023-05-23 21:21:30,28,88,80.88,12345690,142
15371,2023-05-23 22:07:06,37,54,27.12,12348426,142
15372,2023-05-23 22:19:11,89,24,39.8,12349151,142
15373,2023-05-24 01:51:42,49,26,14.66,12361902,143
15374,2023-05-24 02:40:46,88,4,74.83,12364846,143
15375,2023-05-24 03:04:23,40,31,39.9,12366263,143
15376,2023-05-24 03:06:59,90,14,26.03,12366419,143
15377,2023-05-24 03:30:37,29,62,144.25,12367837,143
15378,2023-05-24 03:57:39,73,67,63.94,12369459,143
15379,2023-05-24 04:11:57,35,51,71.72,12370317,143
15380,2023-05-24 04:21:18,63,39,137.21,12370878,143
15381,2023-05-24 04:26:56,47,41,39.89,12371216,143
15382,2023-05-24 04:34:30,58,66,39.92,12371670,143
15383,2023-05-24 04:56:07,51,60,15.29,12372967,143
15384,2023-05-24 05:28:11,5,79,36.84,12374891,143
15385,2023-05-24 05:29:32,90,6,56.44,12374972,143
15386,2023-05-24 05:30:19,79,8,43.05,12375019,143
15387,2023-05-24 05:43:55,31,46,8.94,12375835,143
15388,2023-05-24 05:50:54,83,7,142.29,12376254,143
15389,2023-05-24 06:00:59,88,4,103.15,12376859,143
15390,2023-05-24 06:11:12,8,46,0.77,12377472,143
15391,2023-05-24 07:08:54,25,88,47.16,12380934,143
15392,2023-05-24 07:10:59,65,95,6.32,12381059,143
15393,2023-05-24 07:20:45,61,31,52.02,12381645,143
15394,2023-05-24 07:20:50,61,31,40.7,12381650,143
15395,2023-05-24 08:05:37,67,83,4.39,12384337,143
15396,2023-05-24 08:07:30,51,72,88.75,12384450,143
15397,2023-05-24 08:20:08,25,17,122.16,12385208,143
15398,2023-05-24 08:22:39,25,17,114.32,12385359,143
15399,2023-05-24 08:36:21,78,72,18.29,12386181,143
15400,2023-05-24 08:44:46,5,79,39.29,12386686,143
15401,2023-05-24 08:44:53,38,93,16.72,12386693,143
15402,2023-05-24 08:59:04,35,51,57.51,12387544,143
15403,2023-05-24 09:00:13,57,20,25.8,12387613,143
15404,2023-05-24 09:01:07,68,85,4.22,12387667,143
15405,2023-05-24 09:03:44,81,80,100.38,12387824,143
15406,2023-05-24 09:04:24,25,17,56.98,12387864,143
15407,2023-05-24 09:06:02,5,79,33.11,12387962,143
15408,2023-05-24 09:21:53,8,46,2.14,12388913,143
15409,2023-05-24 09:24:10,47,17,56.29,12389050,143
15410,2023-05-24 09:26:25,65,95,10.16,12389185,143
15411,2023-05-24 09:33:02,65,95,3.65,12389582,143
15412,2023-05-24 09:35:35,73,67,63.72,12389735,143
15413,2023-05-24 09:45:51,55,81,68.35,12390351,143
15414,2023-05-24 09:52:23,65,95,8.79,12390743,143
15415,2023-05-24 09:59:24,9,84,32.48,12391164,143
15416,2023-05-24 09:59:26,50,11,30.98,12391166,143
15417,2023-05-24 10:01:24,81,80,73.38,12391284,143
15418,2023-05-24 10:02:16,29,62,49.0,12391336,143
15419,2023-05-24 10:07:53,79,8,111.5,12391673,143
15420,2023-05-24 10:28:25,49,26,1.38,12392905,143
15421,2023-05-24 10:33:24,67,83,119.37,12393204,143
15422,2023-05-24 10:47:38,33,64,20.36,12394058,143
15423,2023-05-24 10:47:38,1,5,39.34,12394058,143
15424,2023-05-24 10:56:57,53,88,12.42,12394617,143
15425,2023-05-24 11:05:41,5,79,24.68,12395141,143
15426,2023-05-24 11:06:02,5,79,32.34,12395162,143
15427,2023-05-24 11:11:20,29,48,118.44,12395480,143
15428,2023-05-24 11:17:08,49,26,14.39,12395828,143
15429,2023-05-24 11:17:18,65,95,5.29,12395838,143
15430,2023-05-24 11:23:46,32,17,64.62,12396226,143
15431,2023-05-24 11:30:57,8,46,8.65,12396657,143
15432,2023-05-24 11:31:46,40,31,134.59,12396706,143
15433,2023-05-24 11:43:32,89,24,38.59,12397412,143
15434,2023-05-24 11:49:17,25,88,135.3,12397757,143
15435,2023-05-24 11:49:38,34,29,119.66,12397778,143
15436,2023-05-24 12:17:06,37,54,19.77,12399426,143
15437,2023-05-24 12:30:51,0,29,22.54,12400251,143
15438,2023-05-24 12:31:52,1,5,44.34,12400312,143
15439,2023-05-24 12:34:06,86,91,45.36,12400446,143
15440,2023-05-24 12:40:43,18,34,99.75,12400843,143
15441,2023-05-24 12:43:22,16,3,107.98,12401002,143
15442,2023-05-24 13:13:43,25,17,90.92,12402823,143
15443,2023-05-24 13:20:10,53,88,7.68,12403210,143
15444,2023-05-24 13:27:59,65,95,11.76,12403679,143
15445,2023-05-24 13:28:27,57,56,37.3,12403707,143
15446,2023-05-24 13:48:37,73,67,68.5,12404917,143
15447,2023-05-24 13:55:54,46,52,33.25,12405354,143
15448,2023-05-24 14:17:02,68,85,7.17,12406622,143
15449,2023-05-24 14:18:09,79,8,81.25,12406689,143
15450,2023-05-24 14:25:35,79,46,133.99,12407135,143
15451,2023-05-24 14:27:20,16,3,115.59,12407240,143
15452,2023-05-24 14:28:22,47,41,69.96,12407302,143
15453,2023-05-24 14:42:45,38,78,8.06,12408165,143
15454,2023-05-24 15:08:00,33,64,74.65,12409680,143
15455,2023-05-24 15:37:51,29,62,62.55,12411471,143
15456,2023-05-24 15:40:22,79,8,86.21,12411622,143
15457,2023-05-24 15:52:21,81,80,16.93,12412341,143
15458,2023-05-24 16:02:52,55,81,17.02,12412972,143
15459,2023-05-24 16:07:35,29,40,73.52,12413255,143
15460,2023-05-24 16:15:47,33,64,46.45,12413747,143
15461,2023-05-24 16:17:56,46,52,69.27,12413876,143
15462,2023-05-24 16:18:58,79,46,114.8,12413938,143
15463,2023-05-24 16:36:45,9,84,64.31,12415005,143
15464,2023-05-24 16:37:07,76,47,26.02,12415027,143
15465,2023-05-24 16:48:41,55,81,21.48,12415721,143
15466,2023-05-24 17:30:37,55,81,41.72,12418237,143
15467,2023-05-24 17:47:13,38,78,12.45,12419233,143
15468,2023-05-24 18:22:37,98,42,3.18,12421357,143
15469,2023-05-24 18:43:40,40,31,67.89,12422620,143
15470,2023-05-24 18:48:35,68,85,27.58,12422915,143
15471,2023-05-24 19:07:25,89,24,25.76,12424045,143
15472,2023-05-24 19:31:15,53,88,3.7,12425475,143
15473,2023-05-24 19:41:53,49,26,2.55,12426113,143
15474,2023-05-24 19:56:07,73,67,64.27,12426967,143
15475,2023-05-24 20:35:28,37,54,33.43,12429328,143
15476,2023-05-24 21:39:00,90,14,88.65,12433140,143
15477,2023-05-24 21:51:37,51,72,74.39,12433897,143
15478,2023-05-24 21:59:59,38,78,14.17,12434399,143
15479,2023-05-24 22:25:57,46,52,17.29,12435957,143
15480,2023-05-24 22:32:37,53,88,10.26,12436357,143
15481,2023-05-24 22:57:36,22,65,37.43,12437856,143
15482,2023-05-24 23:22:28,41,79,5.61,12439348,143
15483,2023-05-25 00:37:59,98,92,7.63,12443879,144
15484,2023-05-25 02:09:27,53,88,10.25,12449367,144
15485,2023-05-25 02:13:46,49,26,4.33,12449626,144
15486,2023-05-25 02:25:04,88,4,57.97,12450304,144
15487,2023-05-25 02:49:21,40,31,62.47,12451761,144
15488,2023-05-25 02:54:49,37,54,6.81,12452089,144
15489,2023-05-25 04:36:12,33,64,26.62,12458172,144
15490,2023-05-25 04:56:23,37,54,7.21,12459383,144
15491,2023-05-25 04:59:14,46,52,93.29,12459554,144
15492,2023-05-25 04:59:24,9,84,130.3,12459564,144
15493,2023-05-25 04:59:27,33,64,101.94,12459567,144
15494,2023-05-25 05:04:39,73,67,74.98,12459879,144
15495,2023-05-25 05:33:00,88,4,69.34,12461580,144
15496,2023-05-25 05:33:42,0,29,63.87,12461622,144
15497,2023-05-25 05:39:10,40,31,73.72,12461950,144
15498,2023-05-25 05:49:17,52,94,81.42,12462557,144
15499,2023-05-25 05:50:39,83,25,118.94,12462639,144
15500,2023-05-25 06:01:19,57,20,19.75,12463279,144
15501,2023-05-25 06:17:55,88,4,82.26,12464275,144
15502,2023-05-25 06:19:20,40,31,35.23,12464360,144
15503,2023-05-25 06:38:58,32,88,23.01,12465538,144
15504,2023-05-25 06:41:29,38,93,20.99,12465689,144
15505,2023-05-25 06:43:16,58,66,44.45,12465796,144
15506,2023-05-25 06:50:00,53,88,6.17,12466200,144
15507,2023-05-25 06:52:09,89,24,59.87,12466329,144
15508,2023-05-25 07:32:18,51,60,64.48,12468738,144
15509,2023-05-25 07:33:26,51,60,47.99,12468806,144
15510,2023-05-25 07:40:20,83,7,89.85,12469220,144
15511,2023-05-25 07:42:31,5,79,55.13,12469351,144
15512,2023-05-25 08:01:16,25,88,57.53,12470476,144
15513,2023-05-25 08:04:01,89,24,76.02,12470641,144
15514,2023-05-25 08:15:04,67,83,129.66,12471304,144
15515,2023-05-25 08:21:49,40,31,69.18,12471709,144
15516,2023-05-25 08:46:15,38,93,11.57,12473175,144
15517,2023-05-25 09:25:16,1,5,13.01,12475516,144
15518,2023-05-25 09:28:17,89,24,62.63,12475697,144
15519,2023-05-25 09:33:02,81,80,63.54,12475982,144
15520,2023-05-25 09:37:50,9,84,148.32,12476270,144
15521,2023-05-25 09:38:32,67,83,66.25,12476312,144
15522,2023-05-25 09:52:32,33,64,68.33,12477152,144
15523,2023-05-25 10:05:37,68,85,34.74,12477937,144
15524,2023-05-25 10:20:48,33,64,31.9,12478848,144
15525,2023-05-25 10:21:29,65,95,7.5,12478889,144
15526,2023-05-25 10:23:25,79,46,45.75,12479005,144
15527,2023-05-25 10:29:36,40,31,103.19,12479376,144
15528,2023-05-25 10:38:11,68,85,29.7,12479891,144
15529,2023-05-25 10:38:41,52,94,155.68,12479921,144
15530,2023-05-25 10:43:21,46,52,36.53,12480201,144
15531,2023-05-25 11:00:39,25,17,138.81,12481239,144
15532,2023-05-25 11:04:29,88,4,116.28,12481469,144
15533,2023-05-25 11:25:57,50,11,26.65,12482757,144
15534,2023-05-25 11:40:01,46,34,39.52,12483601,144
15535,2023-05-25 11:49:05,8,46,7.95,12484145,144
15536,2023-05-25 11:55:08,5,79,50.85,12484508,144
15537,2023-05-25 12:01:08,83,25,70.93,12484868,144
15538,2023-05-25 12:12:18,9,84,165.83,12485538,144
15539,2023-05-25 12:18:02,65,95,12.05,12485882,144
15540,2023-05-25 12:34:02,52,94,21.7,12486842,144
15541,2023-05-25 12:37:52,79,8,112.93,12487072,144
15542,2023-05-25 12:41:40,28,17,56.23,12487300,144
15543,2023-05-25 12:43:42,55,81,18.62,12487422,144
15544,2023-05-25 12:46:45,38,93,4.35,12487605,144
15545,2023-05-25 12:49:38,68,85,44.9,12487778,144
15546,2023-05-25 13:06:45,81,80,61.24,12488805,144
15547,2023-05-25 13:14:49,9,84,137.75,12489289,144
15548,2023-05-25 13:16:08,68,85,20.12,12489368,144
15549,2023-05-25 13:18:55,88,4,62.05,12489535,144
15550,2023-05-25 13:20:12,51,60,87.63,12489612,144
15551,2023-05-25 13:57:50,55,81,9.47,12491870,144
15552,2023-05-25 14:37:04,47,17,73.95,12494224,144
15553,2023-05-25 14:40:57,83,7,78.45,12494457,144
15554,2023-05-25 14:45:01,83,25,35.16,12494701,144
15555,2023-05-25 14:46:09,81,80,33.56,12494769,144
15556,2023-05-25 15:02:52,40,31,69.79,12495772,144
15557,2023-05-25 15:31:32,0,29,103.5,12497492,144
15558,2023-05-25 15:34:56,41,79,5.1,12497696,144
15559,2023-05-25 15:55:40,0,87,54.5,12498940,144
15560,2023-05-25 16:35:25,94,10,85.92,12501325,144
15561,2023-05-25 16:50:02,86,91,94.04,12502202,144
15562,2023-05-25 16:53:29,94,10,20.53,12502409,144
15563,2023-05-25 17:28:42,89,24,32.95,12504522,144
15564,2023-05-25 17:50:15,52,94,105.84,12505815,144
15565,2023-05-25 18:24:35,67,83,128.25,12507875,144
15566,2023-05-25 18:42:27,53,88,8.58,12508947,144
15567,2023-05-25 18:54:45,22,99,29.98,12509685,144
15568,2023-05-25 19:06:52,38,93,14.64,12510412,144
15569,2023-05-25 19:08:05,53,88,6.64,12510485,144
15570,2023-05-25 19:16:29,81,80,103.69,12510989,144
15571,2023-05-25 19:21:28,55,81,36.5,12511288,144
15572,2023-05-25 19:38:39,81,80,123.01,12512319,144
15573,2023-05-25 19:40:50,29,62,87.83,12512450,144
15574,2023-05-25 20:02:03,67,83,81.24,12513723,144
15575,2023-05-25 20:38:58,35,38,21.55,12515938,144
15576,2023-05-25 20:43:05,41,79,4.01,12516185,144
15577,2023-05-25 20:47:09,50,11,13.81,12516429,144
15578,2023-05-25 21:08:07,37,54,18.29,12517687,144
15579,2023-05-25 21:16:56,58,27,22.53,12518216,144
15580,2023-05-25 21:38:34,89,24,10.41,12519514,144
15581,2023-05-25 22:02:03,29,40,99.49,12520923,144
15582,2023-05-25 22:27:27,5,79,98.23,12522447,144
15583,2023-05-25 22:46:12,35,51,60.98,12523572,144
15584,2023-05-25 23:27:09,83,7,14.0,12526029,144
15585,2023-05-26 00:10:31,51,60,104.41,12528631,145
15586,2023-05-26 00:20:17,28,17,77.05,12529217,145
15587,2023-05-26 00:41:46,78,72,91.19,12530506,145
15588,2023-05-26 01:52:10,98,92,6.44,12534730,145
15589,2023-05-26 02:10:46,46,34,31.0,12535846,145
15590,2023-05-26 02:50:47,58,74,5.91,12538247,145
15591,2023-05-26 03:07:30,29,48,172.98,12539250,145
15592,2023-05-26 03:50:18,79,46,110.19,12541818,145
15593,2023-05-26 05:13:57,29,48,58.06,12546837,145
15594,2023-05-26 05:30:39,61,31,53.04,12547839,145
15595,2023-05-26 05:34:26,86,91,87.41,12548066,145
15596,2023-05-26 05:48:32,78,72,69.18,12548912,145
15597,2023-05-26 05:49:23,46,52,58.02,12548963,145
15598,2023-05-26 05:59:21,19,24,44.39,12549561,145
15599,2023-05-26 06:02:14,47,17,55.29,12549734,145
15600,2023-05-26 06:17:34,46,34,39.7,12550654,145
15601,2023-05-26 06:20:10,89,24,46.8,12550810,145
15602,2023-05-26 06:24:37,35,38,59.65,12551077,145
15603,2023-05-26 06:39:50,16,3,82.85,12551990,145
15604,2023-05-26 07:03:20,1,5,51.65,12553400,145
15605,2023-05-26 07:12:15,65,95,1.57,12553935,145
15606,2023-05-26 07:18:55,34,29,28.0,12554335,145
15607,2023-05-26 07:37:52,22,65,16.37,12555472,145
15608,2023-05-26 07:58:56,49,26,17.04,12556736,145
15609,2023-05-26 08:02:43,14,90,54.52,12556963,145
15610,2023-05-26 08:11:53,67,83,37.7,12557513,145
15611,2023-05-26 08:29:08,9,84,175.03,12558548,145
15612,2023-05-26 08:42:54,16,3,50.12,12559374,145
15613,2023-05-26 08:45:28,89,24,86.2,12559528,145
15614,2023-05-26 09:03:47,5,79,56.61,12560627,145
15615,2023-05-26 09:09:36,60,35,51.19,12560976,145
15616,2023-05-26 09:21:19,94,10,58.9,12561679,145
15617,2023-05-26 09:23:44,55,81,72.54,12561824,145
15618,2023-05-26 09:37:00,25,17,100.16,12562620,145
15619,2023-05-26 09:38:47,65,95,4.95,12562727,145
15620,2023-05-26 09:46:44,35,51,35.46,12563204,145
15621,2023-05-26 09:51:08,51,60,95.76,12563468,145
15622,2023-05-26 09:57:23,67,83,89.71,12563843,145
15623,2023-05-26 10:23:54,22,99,34.1,12565434,145
15624,2023-05-26 10:24:46,22,99,29.59,12565486,145
15625,2023-05-26 10:28:30,0,29,52.98,12565710,145
15626,2023-05-26 11:02:28,8,8,2.89,12567748,145
15627,2023-05-26 11:06:41,81,80,116.13,12568001,145
15628,2023-05-26 11:12:46,94,10,3.77,12568366,145
15629,2023-05-26 11:13:08,32,88,83.94,12568388,145
15630,2023-05-26 11:36:15,38,78,15.18,12569775,145
15631,2023-05-26 11:38:23,46,52,99.71,12569903,145
15632,2023-05-26 11:46:35,5,79,36.16,12570395,145
15633,2023-05-26 12:04:32,5,79,46.55,12571472,145
15634,2023-05-26 12:14:33,19,24,1.95,12572073,145
15635,2023-05-26 12:25:14,68,85,34.76,12572714,145
15636,2023-05-26 12:52:19,35,51,82.07,12574339,145
15637,2023-05-26 12:52:52,43,82,97.63,12574372,145
15638,2023-05-26 13:13:28,52,94,155.0,12575608,145
15639,2023-05-26 13:17:43,67,83,130.09,12575863,145
15640,2023-05-26 13:24:14,0,87,63.7,12576254,145
15641,2023-05-26 13:25:35,68,85,19.28,12576335,145
15642,2023-05-26 13:32:09,31,8,8.76,12576729,145
15643,2023-05-26 13:38:27,88,4,1.78,12577107,145
15644,2023-05-26 13:45:24,40,31,45.98,12577524,145
15645,2023-05-26 13:49:10,98,92,11.12,12577750,145
15646,2023-05-26 14:03:01,25,88,47.72,12578581,145
15647,2023-05-26 14:04:14,81,80,30.85,12578654,145
15648,2023-05-26 14:13:45,25,88,154.98,12579225,145
15649,2023-05-26 14:17:52,65,95,1.02,12579472,145
15650,2023-05-26 14:19:33,76,47,14.09,12579573,145
15651,2023-05-26 14:40:05,51,72,151.39,12580805,145
15652,2023-05-26 14:43:54,14,88,38.58,12581034,145
15653,2023-05-26 15:08:03,83,25,31.42,12582483,145
15654,2023-05-26 15:19:53,11,44,22.66,12583193,145
15655,2023-05-26 15:26:21,68,85,36.72,12583581,145
15656,2023-05-26 15:35:14,40,31,92.63,12584114,145
15657,2023-05-26 15:38:32,55,81,34.47,12584312,145
15658,2023-05-26 16:04:42,98,42,2.62,12585882,145
15659,2023-05-26 16:10:20,49,26,19.19,12586220,145
15660,2023-05-26 16:14:48,50,11,76.77,12586488,145
15661,2023-05-26 16:24:14,68,85,22.38,12587054,145
15662,2023-05-26 16:24:30,25,88,121.15,12587070,145
15663,2023-05-26 16:37:12,29,62,92.82,12587832,145
15664,2023-05-26 16:40:30,8,8,8.94,12588030,145
15665,2023-05-26 16:40:41,29,62,22.29,12588041,145
15666,2023-05-26 16:46:11,67,83,117.33,12588371,145
15667,2023-05-26 16:46:43,94,10,64.81,12588403,145
15668,2023-05-26 18:16:30,57,56,28.71,12593790,145
15669,2023-05-26 18:24:11,89,24,61.2,12594251,145
15670,2023-05-26 19:58:19,22,99,12.68,12599899,145
15671,2023-05-26 20:03:15,19,24,42.37,12600195,145
15672,2023-05-26 20:43:22,46,52,84.03,12602602,145
15673,2023-05-26 21:07:42,92,56,29.31,12604062,145
15674,2023-05-26 22:16:47,67,83,71.98,12608207,145
15675,2023-05-26 22:21:55,80,24,17.68,12608515,145
15676,2023-05-26 22:30:29,81,80,79.16,12609029,145
15677,2023-05-26 22:50:54,80,24,6.75,12610254,145
15678,2023-05-26 23:10:24,58,74,23.45,12611424,145
15679,2023-05-27 02:24:58,81,80,33.93,12623098,146
15680,2023-05-27 04:39:33,37,54,5.9,12631173,146
15681,2023-05-27 05:15:41,33,64,10.74,12633341,146
15682,2023-05-27 05:16:26,37,54,33.29,12633386,146
15683,2023-05-27 05:16:30,1,5,14.47,12633390,146
15684,2023-05-27 05:26:04,37,54,25.15,12633964,146
15685,2023-05-27 05:33:27,65,95,12.4,12634407,146
15686,2023-05-27 05:37:32,79,8,100.28,12634652,146
15687,2023-05-27 05:44:56,57,56,51.18,12635096,146
15688,2023-05-27 06:04:10,78,72,65.56,12636250,146
15689,2023-05-27 06:07:45,78,72,136.88,12636465,146
15690,2023-05-27 06:09:36,92,56,45.03,12636576,146
15691,2023-05-27 06:55:52,67,83,101.04,12639352,146
15692,2023-05-27 07:11:12,5,79,33.51,12640272,146
15693,2023-05-27 07:16:05,0,87,119.01,12640565,146
15694,2023-05-27 07:21:50,65,95,12.37,12640910,146
15695,2023-05-27 07:26:38,65,95,11.09,12641198,146
15696,2023-05-27 07:33:28,46,52,36.83,12641608,146
15697,2023-05-27 07:53:45,88,4,45.42,12642825,146
15698,2023-05-27 08:01:33,73,67,62.59,12643293,146
15699,2023-05-27 08:07:59,98,92,4.45,12643679,146
15700,2023-05-27 08:11:28,28,88,63.68,12643888,146
15701,2023-05-27 08:19:44,83,7,55.24,12644384,146
15702,2023-05-27 08:22:00,5,79,60.36,12644520,146
15703,2023-05-27 08:25:32,41,79,6.05,12644732,146
15704,2023-05-27 09:06:27,35,38,55.16,12647187,146
15705,2023-05-27 09:12:11,53,88,10.04,12647531,146
15706,2023-05-27 09:12:30,90,14,76.24,12647550,146
15707,2023-05-27 09:14:01,65,95,10.58,12647641,146
15708,2023-05-27 09:14:15,43,82,95.3,12647655,146
15709,2023-05-27 09:18:03,34,29,65.26,12647883,146
15710,2023-05-27 09:32:48,16,3,42.84,12648768,146
15711,2023-05-27 09:35:04,86,91,58.03,12648904,146
15712,2023-05-27 09:35:55,32,17,13.95,12648955,146
15713,2023-05-27 09:36:39,5,79,71.01,12648999,146
15714,2023-05-27 09:43:13,41,79,9.78,12649393,146
15715,2023-05-27 09:57:10,79,4,110.46,12650230,146
15716,2023-05-27 10:02:52,58,74,21.07,12650572,146
15717,2023-05-27 10:03:39,94,10,35.8,12650619,146
15718,2023-05-27 10:07:08,5,79,41.18,12650828,146
15719,2023-05-27 10:14:03,1,5,70.99,12651243,146
15720,2023-05-27 10:16:06,65,95,12.76,12651366,146
15721,2023-05-27 10:17:15,28,88,26.77,12651435,146
15722,2023-05-27 10:30:06,98,92,11.87,12652206,146
15723,2023-05-27 10:30:26,98,42,1.07,12652226,146
15724,2023-05-27 10:36:58,98,42,6.87,12652618,146
15725,2023-05-27 10:55:17,35,51,82.01,12653717,146
15726,2023-05-27 11:04:18,51,72,53.46,12654258,146
15727,2023-05-27 11:08:06,68,85,35.25,12654486,146
15728,2023-05-27 11:09:14,98,42,6.23,12654554,146
15729,2023-05-27 11:22:08,38,93,8.63,12655328,146
15730,2023-05-27 11:48:30,90,14,44.1,12656910,146
15731,2023-05-27 12:12:19,73,67,72.27,12658339,146
15732,2023-05-27 12:29:04,65,95,9.0,12659344,146
15733,2023-05-27 12:32:47,68,85,39.61,12659567,146
15734,2023-05-27 12:42:20,81,80,57.44,12660140,146
15735,2023-05-27 12:50:20,9,84,165.17,12660620,146
15736,2023-05-27 12:54:00,65,95,3.29,12660840,146
15737,2023-05-27 12:54:47,79,4,55.65,12660887,146
15738,2023-05-27 13:01:17,38,93,23.27,12661277,146
15739,2023-05-27 13:23:00,25,17,93.06,12662580,146
15740,2023-05-27 13:27:40,68,85,50.97,12662860,146
15741,2023-05-27 13:29:19,89,24,64.34,12662959,146
15742,2023-05-27 13:39:01,65,95,1.99,12663541,146
15743,2023-05-27 13:43:58,35,38,32.77,12663838,146
15744,2023-05-27 13:49:55,9,84,125.24,12664195,146
15745,2023-05-27 13:52:13,98,42,4.27,12664333,146
15746,2023-05-27 14:02:30,0,87,68.19,12664950,146
15747,2023-05-27 14:09:16,89,24,42.29,12665356,146
15748,2023-05-27 14:23:09,15,2,46.72,12666189,146
15749,2023-05-27 14:43:28,58,66,39.91,12667408,146
15750,2023-05-27 15:01:20,37,54,23.99,12668480,146
15751,2023-05-27 15:16:30,55,81,45.09,12669390,146
15752,2023-05-27 15:23:15,88,4,59.52,12669795,146
15753,2023-05-27 15:24:05,35,51,62.99,12669845,146
15754,2023-05-27 15:33:30,55,81,19.96,12670410,146
15755,2023-05-27 15:49:29,79,8,107.13,12671369,146
15756,2023-05-27 15:50:43,40,31,70.35,12671443,146
15757,2023-05-27 15:54:57,37,54,16.68,12671697,146
15758,2023-05-27 15:56:14,46,52,45.23,12671774,146
15759,2023-05-27 16:02:25,79,46,64.99,12672145,146
15760,2023-05-27 16:05:45,98,42,6.63,12672345,146
15761,2023-05-27 16:21:05,83,7,74.19,12673265,146
15762,2023-05-27 16:38:44,67,83,91.23,12674324,146
15763,2023-05-27 16:58:40,35,51,77.8,12675520,146
15764,2023-05-27 17:31:54,53,88,5.37,12677514,146
15765,2023-05-27 17:50:59,58,27,39.79,12678659,146
15766,2023-05-27 19:34:16,28,17,119.64,12684856,146
15767,2023-05-27 19:43:40,41,79,8.95,12685420,146
15768,2023-05-27 19:49:59,40,31,56.91,12685799,146
15769,2023-05-27 20:00:16,53,88,6.93,12686416,146
15770,2023-05-27 20:21:23,14,90,5.0,12687683,146
15771,2023-05-27 20:34:24,65,95,12.22,12688464,146
15772,2023-05-27 20:41:51,46,34,14.01,12688911,146
15773,2023-05-27 21:22:46,83,25,78.74,12691366,146
15774,2023-05-27 21:28:49,78,71,85.04,12691729,146
15775,2023-05-27 21:42:57,81,80,78.72,12692577,146
15776,2023-05-27 23:02:28,35,38,66.42,12697348,146
15777,2023-05-27 23:52:01,68,85,33.14,12700321,146
15778,2023-05-28 00:24:43,51,72,57.5,12702283,147
15779,2023-05-28 02:12:02,51,60,58.7,12708722,147
15780,2023-05-28 02:38:41,53,88,10.81,12710321,147
15781,2023-05-28 02:48:42,53,88,15.71,12710922,147
15782,2023-05-28 03:44:24,81,80,73.19,12714264,147
15783,2023-05-28 04:12:49,31,46,6.48,12715969,147
15784,2023-05-28 04:18:25,8,8,7.55,12716305,147
15785,2023-05-28 04:23:39,11,44,18.95,12716619,147
15786,2023-05-28 04:38:26,83,25,98.57,12717506,147
15787,2023-05-28 04:45:27,65,95,1.59,12717927,147
15788,2023-05-28 04:45:37,53,88,5.21,12717937,147
